chrom	trans_id	strand	gene_id	gene_name	transcript_biotype	gene_start	gene_stop	CDS_start	CDS_stop	CDS_length	5UTR_length	3UTR_length	transcript_length
XV	YOR281C_mRNA	-	YOR281C	PLP2	protein_coding	846269	847129	1	861	861	0	0	861
XV	YOR282W_mRNA	+	YOR282W	YOR282W	protein_coding	847000	847320	1	321	321	0	0	321
XV	YOR283W_mRNA	+	YOR283W	YOR283W	protein_coding	847453	848145	1	693	693	0	0	693
XV	YOR284W_mRNA	+	YOR284W	HUA2	protein_coding	848478	849209	1	732	732	0	0	732
XV	YOR285W_mRNA	+	YOR285W	RDL1	protein_coding	849635	850054	1	420	420	0	0	420
XV	YOR286W_mRNA	+	YOR286W	RDL2	protein_coding	850280	850729	1	450	450	0	0	450
XV	YOR287C_mRNA	-	YOR287C	RRP36	protein_coding	850937	851839	1	903	903	0	0	903
XV	YOR288C_mRNA	-	YOR288C	MPD1	protein_coding	852121	853077	1	957	957	0	0	957
XV	YOR289W_mRNA	+	YOR289W	YOR289W	protein_coding	853357	854112	1	756	756	0	0	756
XV	YOR290C_mRNA	-	YOR290C	SNF2	protein_coding	855147	860258	1	5112	5112	0	0	5112
XV	YOR291W_mRNA	+	YOR291W	YPK9	protein_coding	861175	865593	1	4419	4419	0	0	4419
XV	YOR292C_mRNA	-	YOR292C	YOR292C	protein_coding	865653	866582	1	930	930	0	0	930
XV	YOR293C-A_mRNA	-	YOR293C-A	YOR293C-A	protein_coding	867998	868147	1	150	150	0	0	150
XV	YOR293W_mRNA	+	YOR293W	RPS10A	protein_coding	867098	867852	1	318	318	0	0	318
XV	YOR294W_mRNA	+	YOR294W	RRS1	protein_coding	868340	868951	1	612	612	0	0	612
XV	YOR295W_mRNA	+	YOR295W	UAF30	protein_coding	869208	869894	1	687	687	0	0	687
XV	YOR296W_mRNA	+	YOR296W	YOR296W	protein_coding	870202	874071	1	3870	3870	0	0	3870
XV	YOR297C_mRNA	-	YOR297C	TIM18	protein_coding	874743	875321	1	579	579	0	0	579
XV	YOR298C-A_mRNA	-	YOR298C-A	MBF1	protein_coding	877230	877685	1	456	456	0	0	456
XV	YOR298W_mRNA	+	YOR298W	MUM3	protein_coding	875599	877038	1	1440	1440	0	0	1440
XV	YOR299W_mRNA	+	YOR299W	BUD7	protein_coding	878435	880675	1	2241	2241	0	0	2241
XV	YOR300W_mRNA	+	YOR300W	YOR300W	protein_coding	880575	880883	1	309	309	0	0	309
XV	YOR301W_mRNA	+	YOR301W	RAX1	protein_coding	880965	882272	1	1308	1308	0	0	1308
XV	YOR302W_mRNA	+	YOR302W	YOR302W	protein_coding	882765	882842	1	78	78	0	0	78
XV	YOR303W_mRNA	+	YOR303W	CPA1	protein_coding	882899	884134	1	1236	1236	0	0	1236
XV	YOR304C-A_mRNA	-	YOR304C-A	BIL1	protein_coding	888520	888750	1	231	231	0	0	231
XV	YOR304W_mRNA	+	YOR304W	ISW2	protein_coding	884514	887876	1	3363	3363	0	0	3363
XV	YOR305W_mRNA	+	YOR305W	RRG7	protein_coding	889022	889750	1	729	729	0	0	729
XV	YOR306C_mRNA	-	YOR306C	MCH5	protein_coding	889867	891432	1	1566	1566	0	0	1566
XV	YOR307C_mRNA	-	YOR307C	SLY41	protein_coding	892731	894092	1	1362	1362	0	0	1362
XV	YOR308C_mRNA	-	YOR308C	SNU66	protein_coding	894624	896387	1	1764	1764	0	0	1764
XV	YOR309C_mRNA	-	YOR309C	YOR309C	protein_coding	896698	897078	1	381	381	0	0	381
XV	YOR310C_mRNA	-	YOR310C	NOP58	protein_coding	896825	898360	1	1536	1536	0	0	1536
XV	YOR311C_mRNA	-	YOR311C	DGK1	protein_coding	899056	899928	1	873	873	0	0	873
XV	YOR312C_mRNA	-	YOR312C	RPL20B	protein_coding	900250	900767	3	518	516	2	0	518
XV	YOR313C_mRNA	-	YOR313C	SPS4	protein_coding	901858	902874	1	1017	1017	0	0	1017
XV	YOR314W-A_mRNA	+	YOR314W-A	YOR314W-A	protein_coding	904458	904568	1	111	111	0	0	111
XV	YOR314W_mRNA	+	YOR314W	YOR314W	protein_coding	903043	903372	1	330	330	0	0	330
XV	YOR315W_mRNA	+	YOR315W	SFG1	protein_coding	904760	905800	1	1041	1041	0	0	1041
XV	YOR316C-A_mRNA	-	YOR316C-A	YOR316C-A	protein_coding	907726	907935	1	210	210	0	0	210
XV	YOR316C_mRNA	-	YOR316C	COT1	protein_coding	906236	907555	1	1320	1320	0	0	1320
XV	YOR317W_mRNA	+	YOR317W	FAA1	protein_coding	909343	911445	1	2103	2103	0	0	2103
XV	YOR318C_mRNA	-	YOR318C	YOR318C	protein_coding	911784	912436	1	306	306	0	0	306
XV	YOR319W_mRNA	+	YOR319W	HSH49	protein_coding	912822	913463	1	642	642	0	0	642
XV	YOR320C_mRNA	-	YOR320C	GNT1	protein_coding	913619	915094	1	1476	1476	0	0	1476
XV	YOR321W_mRNA	+	YOR321W	PMT3	protein_coding	916030	918291	1	2262	2262	0	0	2262
XV	YOR322C_mRNA	-	YOR322C	LDB19	protein_coding	918606	921062	1	2457	2457	0	0	2457
XV	YOR323C_mRNA	-	YOR323C	PRO2	protein_coding	921535	922905	1	1371	1371	0	0	1371
XV	YOR324C_mRNA	-	YOR324C	FRT1	protein_coding	923232	925040	1	1809	1809	0	0	1809
XV	YOR325W_mRNA	+	YOR325W	YOR325W	protein_coding	924577	925050	1	474	474	0	0	474
XV	YOR326W_mRNA	+	YOR326W	MYO2	protein_coding	925721	930445	1	4725	4725	0	0	4725
XV	YOR327C_mRNA	-	YOR327C	SNC2	protein_coding	930734	931081	1	348	348	0	0	348
XV	YOR328W_mRNA	+	YOR328W	PDR10	protein_coding	931803	936497	1	4695	4695	0	0	4695
XV	YOR329C_mRNA	-	YOR329C	SCD5	protein_coding	936731	939349	1	2619	2619	0	0	2619
XV	YOR329W-A_mRNA	+	YOR329W-A	YOR329W-A	protein_coding	939348	939557	1	210	210	0	0	210
XV	YOR330C_mRNA	-	YOR330C	MIP1	protein_coding	939621	943385	1	3765	3765	0	0	3765
XV	YOR331C_mRNA	-	YOR331C	YOR331C	protein_coding	943565	944122	1	558	558	0	0	558
XV	YOR332W_mRNA	+	YOR332W	VMA4	protein_coding	943656	944357	1	702	702	0	0	702
XV	YOR333C_mRNA	-	YOR333C	YOR333C	protein_coding	944541	944957	1	417	417	0	0	417
XV	YOR334W_mRNA	+	YOR334W	MRS2	protein_coding	944596	946008	1	1413	1413	0	0	1413
XV	YOR335C_mRNA	-	YOR335C	ALA1	protein_coding	946233	949109	1	2877	2877	0	0	2877
XV	YOR335W-A_mRNA	+	YOR335W-A	YOR335W-A	protein_coding	946568	946648	1	81	81	0	0	81
XV	YOR336W_mRNA	+	YOR336W	KRE5	protein_coding	949773	953870	1	4098	4098	0	0	4098
XV	YOR337W_mRNA	+	YOR337W	TEA1	protein_coding	954344	956623	1	2280	2280	0	0	2280
XV	YOR338W_mRNA	+	YOR338W	YOR338W	protein_coding	956898	957989	1	1092	1092	0	0	1092
XV	YOR339C_mRNA	-	YOR339C	UBC11	protein_coding	958362	958832	1	471	471	0	0	471
XV	YOR340C_mRNA	-	YOR340C	RPA43	protein_coding	959202	960182	1	981	981	0	0	981
XV	YOR341W_mRNA	+	YOR341W	RPA190	protein_coding	960987	965981	1	4995	4995	0	0	4995
XV	YOR342C_mRNA	-	YOR342C	YOR342C	protein_coding	966666	967625	1	960	960	0	0	960
XV	YOR343C_mRNA	-	YOR343C	YOR343C	protein_coding	968148	968474	1	327	327	0	0	327
XV	YOR344C_mRNA	-	YOR344C	TYE7	protein_coding	977194	978069	1	876	876	0	0	876
XV	YOR345C_mRNA	-	YOR345C	YOR345C	protein_coding	981812	982162	1	351	351	0	0	351
XV	YOR346W_mRNA	+	YOR346W	REV1	protein_coding	981828	984785	1	2958	2958	0	0	2958
XV	YOR347C_mRNA	-	YOR347C	PYK2	protein_coding	984942	986462	1	1521	1521	0	0	1521
XV	YOR348C_mRNA	-	YOR348C	PUT4	protein_coding	986899	988782	1	1884	1884	0	0	1884
XV	YOR349W_mRNA	+	YOR349W	CIN1	protein_coding	989789	992833	1	3045	3045	0	0	3045
XV	YOR350C_mRNA	-	YOR350C	MNE1	protein_coding	992864	994855	1	1992	1992	0	0	1992
XV	YOR351C_mRNA	-	YOR351C	MEK1	protein_coding	995018	996511	1	1494	1494	0	0	1494
XV	YOR352W_mRNA	+	YOR352W	TFB6	protein_coding	997213	998244	1	1032	1032	0	0	1032
XV	YOR353C_mRNA	-	YOR353C	SOG2	protein_coding	998453	1000828	1	2376	2376	0	0	2376
XV	YOR354C_mRNA	-	YOR354C	MSC6	protein_coding	1001147	1003225	1	2079	2079	0	0	2079
XV	YOR355W_mRNA	+	YOR355W	GDS1	protein_coding	1005137	1006705	1	1569	1569	0	0	1569
XV	YOR356W_mRNA	+	YOR356W	CIR2	protein_coding	1007221	1009116	1	1896	1896	0	0	1896
XV	YOR357C_mRNA	-	YOR357C	SNX3	protein_coding	1009224	1009712	1	489	489	0	0	489
XV	YOR358W_mRNA	+	YOR358W	HAP5	protein_coding	1010161	1010889	1	729	729	0	0	729
XV	YOR359W_mRNA	+	YOR359W	VTS1	protein_coding	1011189	1012760	1	1572	1572	0	0	1572
XV	YOR360C_mRNA	-	YOR360C	PDE2	protein_coding	1013241	1014821	1	1581	1581	0	0	1581
XV	YOR361C_mRNA	-	YOR361C	PRT1	protein_coding	1015361	1017652	1	2292	2292	0	0	2292
XV	YOR362C_mRNA	-	YOR362C	PRE10	protein_coding	1017880	1018746	1	867	867	0	0	867
XV	YOR363C_mRNA	-	YOR363C	PIP2	protein_coding	1020222	1023212	1	2991	2991	0	0	2991
XV	YOR364W_mRNA	+	YOR364W	YOR364W	protein_coding	1023371	1023739	1	369	369	0	0	369
XV	YOR365C_mRNA	-	YOR365C	YOR365C	protein_coding	1023461	1025572	1	2112	2112	0	0	2112
XV	YOR366W_mRNA	+	YOR366W	YOR366W	protein_coding	1025256	1025609	1	354	354	0	0	354
XV	YOR367W_mRNA	+	YOR367W	SCP1	protein_coding	1026007	1026609	1	603	603	0	0	603
XV	YOR368W_mRNA	+	YOR368W	RAD17	protein_coding	1026843	1028048	1	1206	1206	0	0	1206
XV	YOR369C_mRNA	-	YOR369C	RPS12	protein_coding	1028194	1028625	1	432	432	0	0	432
XV	YOR370C_mRNA	-	YOR370C	MRS6	protein_coding	1029183	1030994	1	1812	1812	0	0	1812
XV	YOR371C_mRNA	-	YOR371C	GPB1	protein_coding	1031489	1034182	1	2694	2694	0	0	2694
XV	YOR372C_mRNA	-	YOR372C	NDD1	protein_coding	1034807	1036471	1	1665	1665	0	0	1665
XV	YOR373W_mRNA	+	YOR373W	NUD1	protein_coding	1036834	1039389	1	2556	2556	0	0	2556
XV	YOR374W_mRNA	+	YOR374W	ALD4	protein_coding	1039840	1041399	1	1560	1560	0	0	1560
XV	YOR375C_mRNA	-	YOR375C	GDH1	protein_coding	1041678	1043042	1	1365	1365	0	0	1365
XV	YOR376W-A_mRNA	+	YOR376W-A	YOR376W-A	protein_coding	1045196	1045351	1	156	156	0	0	156
XV	YOR376W_mRNA	+	YOR376W	YOR376W	protein_coding	1043191	1043559	1	369	369	0	0	369
XV	YOR377W_mRNA	+	YOR377W	ATF1	protein_coding	1046226	1047803	1	1578	1578	0	0	1578
XV	YOR378W_mRNA	+	YOR378W	AMF1	protein_coding	1049511	1051058	1	1548	1548	0	0	1548
XV	YOR379C_mRNA	-	YOR379C	YOR379C	protein_coding	1050726	1051064	1	339	339	0	0	339
XV	YOR380W_mRNA	+	YOR380W	RDR1	protein_coding	1051290	1052930	1	1641	1641	0	0	1641
XV	YOR381W-A_mRNA	+	YOR381W-A	YOR381W-A	protein_coding	1058423	1058590	1	168	168	0	0	168
XV	YOR381W_mRNA	+	YOR381W	FRE3	protein_coding	1055545	1057680	1	2136	2136	0	0	2136
XV	YOR382W_mRNA	+	YOR382W	FIT2	protein_coding	1059531	1059992	1	462	462	0	0	462
XV	YOR383C_mRNA	-	YOR383C	FIT3	protein_coding	1060441	1061055	1	615	615	0	0	615
XV	YOR384W_mRNA	+	YOR384W	FRE5	protein_coding	1061564	1063648	1	2085	2085	0	0	2085
XV	YOR385W_mRNA	+	YOR385W	YOR385W	protein_coding	1065043	1065915	1	873	873	0	0	873
XV	YOR386W_mRNA	+	YOR386W	PHR1	protein_coding	1066839	1068536	1	1698	1698	0	0	1698
XV	YOR387C_mRNA	-	YOR387C	YOR387C	protein_coding	1069621	1070241	1	621	621	0	0	621
XV	YOR388C_mRNA	-	YOR388C	FDH1	protein_coding	1071793	1072923	1	1131	1131	0	0	1131
XV	YOR389W_mRNA	+	YOR389W	YOR389W	protein_coding	1074213	1076087	1	1875	1875	0	0	1875
XV	YOR390W_mRNA	+	YOR390W	FEX1	protein_coding	1076784	1077911	1	1128	1128	0	0	1128
XV	YOR391C_mRNA	-	YOR391C	HSP33	protein_coding	1078545	1079258	1	714	714	0	0	714
XV	YOR392W_mRNA	+	YOR392W	YOR392W	protein_coding	1079282	1079725	1	444	444	0	0	444
XV	YOR393W_mRNA	+	YOR393W	ERR1	protein_coding	1080276	1081589	1	1314	1314	0	0	1314
XV	YOR394C-A_mRNA	-	YOR394C-A	YOR394C-A	protein_coding	1084202	1084369	1	168	168	0	0	168
XV	YOR394W_mRNA	+	YOR394W	PAU21	protein_coding	1082718	1083212	1	495	495	0	0	495
XV	YOR396C-A_mRNA	-	YOR396C-A	YOR396C-A	protein_coding	1090015	1090497	1	483	483	0	0	483
XV	YOR396W_mRNA	+	YOR396W	YRF1-8	protein_coding	1085473	1090863	1	5391	5391	0	0	5391
XVI	YPL001W_mRNA	+	YPL001W	HAT1	protein_coding	554605	555729	1	1125	1125	0	0	1125
XVI	YPL002C_mRNA	-	YPL002C	SNF8	protein_coding	553627	554328	1	702	702	0	0	702
XVI	YPL003W_mRNA	+	YPL003W	ULA1	protein_coding	552020	553408	1	1389	1389	0	0	1389
XVI	YPL004C_mRNA	-	YPL004C	LSP1	protein_coding	550632	551657	1	1026	1026	0	0	1026
XVI	YPL005W_mRNA	+	YPL005W	AEP3	protein_coding	548486	550306	1	1821	1821	0	0	1821
XVI	YPL006W_mRNA	+	YPL006W	NCR1	protein_coding	544631	548143	1	3513	3513	0	0	3513
XVI	YPL007C_mRNA	-	YPL007C	TFC8	protein_coding	542082	543848	1	1767	1767	0	0	1767
XVI	YPL008W_mRNA	+	YPL008W	CHL1	protein_coding	539385	541970	1	2586	2586	0	0	2586
XVI	YPL009C_mRNA	-	YPL009C	RQC2	protein_coding	535820	538936	1	3117	3117	0	0	3117
XVI	YPL010W_mRNA	+	YPL010W	RET3	protein_coding	535018	535587	1	570	570	0	0	570
XVI	YPL011C_mRNA	-	YPL011C	TAF3	protein_coding	533642	534703	1	1062	1062	0	0	1062
XVI	YPL012W_mRNA	+	YPL012W	RRP12	protein_coding	529723	533409	1	3687	3687	0	0	3687
XVI	YPL013C_mRNA	-	YPL013C	MRPS16	protein_coding	528985	529350	1	366	366	0	0	366
XVI	YPL014W_mRNA	+	YPL014W	CIP1	protein_coding	527547	528692	1	1146	1146	0	0	1146
XVI	YPL015C_mRNA	-	YPL015C	HST2	protein_coding	525810	526883	1	1074	1074	0	0	1074
XVI	YPL016W_mRNA	+	YPL016W	SWI1	protein_coding	521014	524958	1	3945	3945	0	0	3945
XVI	YPL017C_mRNA	-	YPL017C	IRC15	protein_coding	518734	520233	1	1500	1500	0	0	1500
XVI	YPL018W_mRNA	+	YPL018W	CTF19	protein_coding	517651	518760	1	1110	1110	0	0	1110
XVI	YPL019C_mRNA	-	YPL019C	VTC3	protein_coding	514511	517018	1	2508	2508	0	0	2508
XVI	YPL020C_mRNA	-	YPL020C	ULP1	protein_coding	512313	514178	1	1866	1866	0	0	1866
XVI	YPL021W_mRNA	+	YPL021W	ECM23	protein_coding	511101	511664	1	564	564	0	0	564
XVI	YPL022W_mRNA	+	YPL022W	RAD1	protein_coding	506697	509999	1	3303	3303	0	0	3303
XVI	YPL023C_mRNA	-	YPL023C	MET12	protein_coding	504339	506312	1	1974	1974	0	0	1974
XVI	YPL024W_mRNA	+	YPL024W	RMI1	protein_coding	503517	504242	1	726	726	0	0	726
XVI	YPL025C_mRNA	-	YPL025C	YPL025C	protein_coding	502473	503030	1	558	558	0	0	558
XVI	YPL026C_mRNA	-	YPL026C	SKS1	protein_coding	500675	502183	1	1509	1509	0	0	1509
XVI	YPL027W_mRNA	+	YPL027W	SMA1	protein_coding	499665	500402	1	738	738	0	0	738
XVI	YPL028W_mRNA	+	YPL028W	ERG10	protein_coding	498096	499292	1	1197	1197	0	0	1197
XVI	YPL029W_mRNA	+	YPL029W	SUV3	protein_coding	495506	497719	1	2214	2214	0	0	2214
XVI	YPL030W_mRNA	+	YPL030W	TRM44	protein_coding	493543	495246	1	1704	1704	0	0	1704
XVI	YPL031C_mRNA	-	YPL031C	PHO85	protein_coding	492018	493037	1	918	918	0	0	918
XVI	YPL032C_mRNA	-	YPL032C	SVL3	protein_coding	488887	491364	1	2478	2478	0	0	2478
XVI	YPL033C_mRNA	-	YPL033C	SRL4	protein_coding	487362	488207	1	846	846	0	0	846
XVI	YPL034W_mRNA	+	YPL034W	YPL034W	protein_coding	486712	487209	1	498	498	0	0	498
XVI	YPL035C_mRNA	-	YPL035C	YPL035C	protein_coding	486564	486911	1	348	348	0	0	348
XVI	YPL036W_mRNA	+	YPL036W	PMA2	protein_coding	482843	485686	1	2844	2844	0	0	2844
XVI	YPL037C_mRNA	-	YPL037C	EGD1	protein_coding	481428	481901	1	474	474	0	0	474
XVI	YPL038W-A_mRNA	+	YPL038W-A	YPL038W-A	protein_coding	480182	480373	1	192	192	0	0	192
XVI	YPL038W_mRNA	+	YPL038W	MET31	protein_coding	480535	481068	1	534	534	0	0	534
XVI	YPL039W_mRNA	+	YPL039W	YPL039W	protein_coding	479225	480175	1	951	951	0	0	951
XVI	YPL040C_mRNA	-	YPL040C	ISM1	protein_coding	475993	479001	1	3009	3009	0	0	3009
XVI	YPL041C_mRNA	-	YPL041C	MRX11	protein_coding	475118	475741	1	624	624	0	0	624
XVI	YPL042C_mRNA	-	YPL042C	SSN3	protein_coding	473040	474707	1	1668	1668	0	0	1668
XVI	YPL043W_mRNA	+	YPL043W	NOP4	protein_coding	469939	471996	1	2058	2058	0	0	2058
XVI	YPL044C_mRNA	-	YPL044C	YPL044C	protein_coding	469926	470474	1	549	549	0	0	549
XVI	YPL045W_mRNA	+	YPL045W	VPS16	protein_coding	467260	469656	1	2397	2397	0	0	2397
XVI	YPL046C_mRNA	-	YPL046C	ELC1	protein_coding	466644	466943	1	300	300	0	0	300
XVI	YPL047W_mRNA	+	YPL047W	SGF11	protein_coding	465962	466261	1	300	300	0	0	300
XVI	YPL048W_mRNA	+	YPL048W	CAM1	protein_coding	464401	465648	1	1248	1248	0	0	1248
XVI	YPL049C_mRNA	-	YPL049C	DIG1	protein_coding	462481	463839	1	1359	1359	0	0	1359
XVI	YPL050C_mRNA	-	YPL050C	MNN9	protein_coding	460779	461966	1	1188	1188	0	0	1188
XVI	YPL051W_mRNA	+	YPL051W	ARL3	protein_coding	459963	460559	1	597	597	0	0	597
XVI	YPL052W_mRNA	+	YPL052W	OAZ1	protein_coding	458799	459678	1	879	879	0	0	879
XVI	YPL053C_mRNA	-	YPL053C	KTR6	protein_coding	457118	458458	1	1341	1341	0	0	1341
XVI	YPL054W_mRNA	+	YPL054W	LEE1	protein_coding	455759	456664	1	906	906	0	0	906
XVI	YPL055C_mRNA	-	YPL055C	LGE1	protein_coding	453992	454990	1	999	999	0	0	999
XVI	YPL056C_mRNA	-	YPL056C	LCL1	protein_coding	453430	453735	1	306	306	0	0	306
XVI	YPL057C_mRNA	-	YPL057C	SUR1	protein_coding	451909	453057	1	1149	1149	0	0	1149
XVI	YPL058C_mRNA	-	YPL058C	PDR12	protein_coding	445842	450377	1	4536	4536	0	0	4536
XVI	YPL059W_mRNA	+	YPL059W	GRX5	protein_coding	444579	445031	1	453	453	0	0	453
XVI	YPL060W_mRNA	+	YPL060W	MFM1	protein_coding	434523	435764	1	1242	1242	0	0	1242
XVI	YPL061W_mRNA	+	YPL061W	ALD6	protein_coding	432588	434090	1	1503	1503	0	0	1503
XVI	YPL062W_mRNA	+	YPL062W	YPL062W	protein_coding	431895	432299	1	405	405	0	0	405
XVI	YPL063W_mRNA	+	YPL063W	TIM50	protein_coding	429939	431369	1	1431	1431	0	0	1431
XVI	YPL064C_mRNA	-	YPL064C	CWC27	protein_coding	428711	429616	1	906	906	0	0	906
XVI	YPL065W_mRNA	+	YPL065W	VPS28	protein_coding	427927	428655	1	729	729	0	0	729
XVI	YPL066W_mRNA	+	YPL066W	RGL1	protein_coding	426233	427672	1	1440	1440	0	0	1440
XVI	YPL067C_mRNA	-	YPL067C	YPL067C	protein_coding	425251	425847	1	597	597	0	0	597
XVI	YPL068C_mRNA	-	YPL068C	YPL068C	protein_coding	424215	425096	1	882	882	0	0	882
XVI	YPL069C_mRNA	-	YPL069C	BTS1	protein_coding	422885	423892	1	1008	1008	0	0	1008
XVI	YPL070W_mRNA	+	YPL070W	MUK1	protein_coding	420948	422786	1	1839	1839	0	0	1839
XVI	YPL071C_mRNA	-	YPL071C	YPL071C	protein_coding	420048	420518	1	471	471	0	0	471
XVI	YPL072W_mRNA	+	YPL072W	UBP16	protein_coding	418512	420011	1	1500	1500	0	0	1500
XVI	YPL073C_mRNA	-	YPL073C	YPL073C	protein_coding	418499	418984	1	486	486	0	0	486
XVI	YPL074W_mRNA	+	YPL074W	YTA6	protein_coding	415763	418027	1	2265	2265	0	0	2265
XVI	YPL075W_mRNA	+	YPL075W	GCR1	protein_coding	412254	415362	1	2358	2358	0	0	2358
XVI	YPL076W_mRNA	+	YPL076W	GPI2	protein_coding	410443	411285	1	843	843	0	0	843
XVI	YPL077C_mRNA	-	YPL077C	YPL077C	protein_coding	409368	410090	1	723	723	0	0	723
XVI	YPL078C_mRNA	-	YPL078C	ATP4	protein_coding	408010	408744	1	735	735	0	0	735
XVI	YPL079W_mRNA	+	YPL079W	RPL21B	protein_coding	406636	407539	1	483	483	0	0	483
XVI	YPL080C_mRNA	-	YPL080C	YPL080C	protein_coding	406172	406498	1	327	327	0	0	327
XVI	YPL081W_mRNA	+	YPL081W	RPS9A	protein_coding	404950	406044	1	594	594	0	0	594
XVI	YPL082C_mRNA	-	YPL082C	MOT1	protein_coding	398480	404083	1	5604	5604	0	0	5604
XVI	YPL083C_mRNA	-	YPL083C	SEN54	protein_coding	396702	398105	1	1404	1404	0	0	1404
XVI	YPL084W_mRNA	+	YPL084W	BRO1	protein_coding	394038	396572	1	2535	2535	0	0	2535
XVI	YPL085W_mRNA	+	YPL085W	SEC16	protein_coding	387067	393654	1	6588	6588	0	0	6588
XVI	YPL086C_mRNA	-	YPL086C	ELP3	protein_coding	384773	386446	1	1674	1674	0	0	1674
XVI	YPL087W_mRNA	+	YPL087W	YDC1	protein_coding	383455	384408	1	954	954	0	0	954
XVI	YPL088W_mRNA	+	YPL088W	YPL088W	protein_coding	381965	382993	1	1029	1029	0	0	1029
XVI	YPL089C_mRNA	-	YPL089C	RLM1	protein_coding	379120	381150	1	2031	2031	0	0	2031
XVI	YPL090C_mRNA	-	YPL090C	RPS6A	protein_coding	377291	378395	1	711	711	0	0	711
XVI	YPL091W_mRNA	+	YPL091W	GLR1	protein_coding	375502	376953	1	1452	1452	0	0	1452
XVI	YPL092W_mRNA	+	YPL092W	SSU1	protein_coding	373793	375169	1	1377	1377	0	0	1377
XVI	YPL093W_mRNA	+	YPL093W	NOG1	protein_coding	370978	372921	1	1944	1944	0	0	1944
XVI	YPL094C_mRNA	-	YPL094C	SEC62	protein_coding	369839	370663	1	825	825	0	0	825
XVI	YPL095C_mRNA	-	YPL095C	EEB1	protein_coding	368071	369441	1	1371	1371	0	0	1371
XVI	YPL096C-A_mRNA	-	YPL096C-A	ERI1	protein_coding	366529	366735	1	207	207	0	0	207
XVI	YPL096W_mRNA	+	YPL096W	PNG1	protein_coding	366927	368018	1	1092	1092	0	0	1092
XVI	YPL097W_mRNA	+	YPL097W	MSY1	protein_coding	364952	366430	1	1479	1479	0	0	1479
XVI	YPL098C_mRNA	-	YPL098C	MGR2	protein_coding	364386	364727	1	342	342	0	0	342
XVI	YPL099C_mRNA	-	YPL099C	YPL099C	protein_coding	363520	364068	1	549	549	0	0	549
XVI	YPL100W_mRNA	+	YPL100W	ATG21	protein_coding	361872	363362	1	1491	1491	0	0	1491
XVI	YPL101W_mRNA	+	YPL101W	ELP4	protein_coding	360209	361579	1	1371	1371	0	0	1371
XVI	YPL102C_mRNA	-	YPL102C	YPL102C	protein_coding	360003	360305	1	303	303	0	0	303
XVI	YPL103C_mRNA	-	YPL103C	FMP30	protein_coding	358000	359406	1	1407	1407	0	0	1407
XVI	YPL104W_mRNA	+	YPL104W	MSD1	protein_coding	355700	357676	1	1977	1977	0	0	1977
XVI	YPL105C_mRNA	-	YPL105C	SYH1	protein_coding	352863	355412	1	2550	2550	0	0	2550
XVI	YPL106C_mRNA	-	YPL106C	SSE1	protein_coding	350194	352275	1	2082	2082	0	0	2082
XVI	YPL107W_mRNA	+	YPL107W	YPL107W	protein_coding	349119	349865	1	747	747	0	0	747
XVI	YPL108W_mRNA	+	YPL108W	YPL108W	protein_coding	348446	348952	1	507	507	0	0	507
XVI	YPL109C_mRNA	-	YPL109C	YPL109C	protein_coding	345264	347389	1	1974	1974	0	0	1974
XVI	YPL110C_mRNA	-	YPL110C	GDE1	protein_coding	341068	344739	1	3672	3672	0	0	3672
XVI	YPL111W_mRNA	+	YPL111W	CAR1	protein_coding	339944	340945	1	1002	1002	0	0	1002
XVI	YPL112C_mRNA	-	YPL112C	PEX25	protein_coding	337436	338620	1	1185	1185	0	0	1185
XVI	YPL113C_mRNA	-	YPL113C	YPL113C	protein_coding	335953	337143	1	1191	1191	0	0	1191
XVI	YPL114W_mRNA	+	YPL114W	YPL114W	protein_coding	335948	336367	1	420	420	0	0	420
XVI	YPL115C_mRNA	-	YPL115C	BEM3	protein_coding	332100	335486	1	3387	3387	0	0	3387
XVI	YPL116W_mRNA	+	YPL116W	HOS3	protein_coding	329606	331699	1	2094	2094	0	0	2094
XVI	YPL117C_mRNA	-	YPL117C	IDI1	protein_coding	327864	328730	1	867	867	0	0	867
XVI	YPL118W_mRNA	+	YPL118W	MRP51	protein_coding	326628	327662	1	1035	1035	0	0	1035
XVI	YPL119C-A_mRNA	-	YPL119C-A	YPL119C-A	protein_coding	324024	324287	1	264	264	0	0	264
XVI	YPL119C_mRNA	-	YPL119C	DBP1	protein_coding	324411	326264	1	1854	1854	0	0	1854
XVI	YPL120W_mRNA	+	YPL120W	VPS30	protein_coding	322071	323744	1	1674	1674	0	0	1674
XVI	YPL121C_mRNA	-	YPL121C	MEI5	protein_coding	320962	321630	1	669	669	0	0	669
XVI	YPL122C_mRNA	-	YPL122C	TFB2	protein_coding	319226	320767	1	1542	1542	0	0	1542
XVI	YPL123C_mRNA	-	YPL123C	RNY1	protein_coding	317641	318945	1	1305	1305	0	0	1305
XVI	YPL124W_mRNA	+	YPL124W	SPC29	protein_coding	316755	317516	1	762	762	0	0	762
XVI	YPL125W_mRNA	+	YPL125W	KAP120	protein_coding	313388	316486	1	3099	3099	0	0	3099
XVI	YPL126W_mRNA	+	YPL126W	NAN1	protein_coding	310210	312900	1	2691	2691	0	0	2691
XVI	YPL127C_mRNA	-	YPL127C	HHO1	protein_coding	308828	309604	1	777	777	0	0	777
XVI	YPL128C_mRNA	-	YPL128C	TBF1	protein_coding	306533	308221	1	1689	1689	0	0	1689
